ID,банки,"налоги, льготы, жкх",сельское хозяйство,"экспорт продуктов, нефть, газ",курсы валют,европа,пенсии,экономические мероприятия
199,0.0,0.1871002132196162,0.6038684130368565,0.20903137374352726,0.0,0.0,0.0,0.0
200,0.5426541165965996,0.0,0.0,0.26436995423936904,0.1929759291640314,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.08820384575274443,0.47446513147419833,0.09854275807541044,0.04795396248589491,0.0,0.0,0.2908343022117519
203,0.0,0.13861663713257893,0.0,0.1548647411188153,0.22608595895955386,0.480432662789052,0.0,0.0
204,0.0,0.47231833910034604,0.0,0.527681660899654,0.0,0.0,0.0,0.0
205,0.2958265997003321,0.032249948983724734,0.2081742738631967,0.14412065113605926,0.10520036834263148,0.0,0.10809048835204445,0.1063376696220113
206,0.4339492391966272,0.09461516198877283,0.0,0.31711675172061227,0.15431884709398777,0.0,0.0,0.0
207,0.0,0.2655432582349694,0.0,0.29666920791818924,0.0,0.0,0.0,0.43778753384684144
208,0.0,0.2297979797979798,0.0,0.0,0.0,0.0,0.7702020202020202,0.0
209,0.0,0.0,0.20615453109596443,0.14272236768182156,0.20835939239110846,0.4427637088311055,0.0,0.0
210,0.0,0.6415981198589895,0.0,0.3584018801410106,0.0,0.0,0.0,0.0
211,0.0,0.1570641607923226,0.0,0.05849153729140218,0.08539138866605772,0.0,0.5264238356226196,0.1726290776275978
212,0.5095518909566016,0.0,0.0,0.12412161446378757,0.0,0.0,0.0,0.3663264945796109
213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.16212162103388758,0.07069565769674444,0.4563423406879799,0.07898232819599653,0.11530575185832648,0.0,0.0,0.11655230052706515
215,0.0,0.0,0.0,0.5780525502318393,0.42194744976816073,0.0,0.0,0.0
216,0.0,0.2336631657154436,0.0,0.0,0.3811083718888251,0.0,0.0,0.3852284623957314
217,0.29322585416358526,0.06393285017009319,0.0,0.21428043188877388,0.0,0.0,0.42856086377754776,0.0
218,0.0,0.19902409928008685,0.0,0.11117646571506683,0.0,0.6897994350048464,0.0,0.0
219,0.558135210909251,0.24338355098665704,0.0,0.0,0.19848123810409196,0.0,0.0,0.0
220,0.0,0.05835982014299051,0.3767141829335895,0.0652005316615828,0.0951858029070166,0.4045396623548206,0.0,0.0
221,0.0,0.2667924390256649,0.0,0.29806481283087105,0.4351427481434641,0.0,0.0,0.0
222,0.0,0.08122773192509533,0.0,0.09074893127162666,0.26496746777704894,0.5630558690262291,0.0,0.0
223,0.0,0.0,0.4193548387096773,0.14516129032258063,0.0,0.0,0.43548387096774194,0.0
224,0.0,0.0,0.3877154334585979,0.0,0.19593106129324867,0.41635350524815345,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
226,0.39819004524886875,0.0,0.0,0.0,0.0,0.6018099547511313,0.0,0.0
227,0.0,0.08276402097187863,0.0,0.09246529815539553,0.26997889194035274,0.0,0.5547917889323732,0.0
228,0.4169143422266028,0.18180199185619075,0.0,0.1015560577218648,0.0,0.0,0.0,0.29972760819534155
229,0.4561228598270606,0.0994497382901624,0.0,0.11110685047069427,0.0,0.0,0.33332055141208283,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.11571359837482403,0.37346716935789764,0.12927709708542612,0.0,0.0,0.0,0.38154213518185226
232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,0.6505051074851805,0.0,0.0,0.0,0.1156646782025789,0.0,0.0,0.23383021431224063
234,0.0,0.1828533154722036,0.0,0.2042866711319491,0.0,0.0,0.6128600133958473,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
236,0.0,0.3117929405954347,0.0,0.17417004923371351,0.0,0.0,0.0,0.5140370101708518
237,0.0,0.03970757578828192,0.25631345217832774,0.08872388729249807,0.06476369313062023,0.550491391610272,0.0,0.0
238,0.0,0.19091245560666117,0.4929379806140246,0.127974283428641,0.062276255572226366,0.0,0.0,0.12589902477844683
239,0.5953602442503566,0.25961610650917194,0.0,0.14502364924047148,0.0,0.0,0.0,0.0
240,0.0,0.09465363444429158,0.15274792860057634,0.052874282977122586,0.23157239442921604,0.0,0.0,0.4681517595487935
241,0.0,0.16026759926664488,0.0,0.17905354496822964,0.392098538312781,0.0,0.2685803174523445,0.0
242,0.4602245254040942,0.10034403586679433,0.0,0.11210597413689476,0.3273254645922168,0.0,0.0,0.0
243,0.508018095724269,0.0,0.0,0.3093699941910613,0.0,0.0,0.0,0.1826119100846697
244,0.0,0.20553090753907224,0.0,0.45924488497741417,0.33522420748351356,0.0,0.0,0.0
245,0.5346903682646513,0.1748700466701606,0.0,0.19536763455823802,0.09507195050695004,0.0,0.0,0.0
246,0.0,0.0,0.0,0.1579225166262008,0.11527499208276154,0.48991871635173656,0.2368837749393012,0.0
247,0.0,0.0,0.0,0.0,0.13689356901090635,0.581797668296352,0.2813087626927417,0.0
248,0.0,0.23659212062485982,0.0,0.08810817678947769,0.12862851477822143,0.5466711878074412,0.0,0.0
249,0.0,0.38259109311740896,0.6174089068825911,0.0,0.0,0.0,0.0,0.0
250,0.0,0.10889684981884945,0.3514660232248579,0.18249197359752242,0.1776125090628293,0.0,0.0,0.17953264429594099
251,0.24075920335568923,0.10498680015182515,0.0,0.11729294522456657,0.0,0.36387470507166675,0.0,0.1730863461962523
252,0.5777777777777777,0.0,0.0,0.4222222222222223,0.0,0.0,0.0,0.0
253,0.0,0.2058000068640424,0.0,0.22992308459169572,0.11188770426654711,0.0,0.0,0.45238920427771484
254,0.0,0.08400496191122273,0.2711271257452162,0.09385169737334406,0.27402688110078,0.0,0.0,0.27698933386943714
255,0.0,0.0,0.31062876190193334,0.21505068131672309,0.15697549732477378,0.0,0.0,0.31734505945656977
256,0.0,0.07321067673192173,0.0,0.08179214799720194,0.3582233647577989,0.0,0.24537644399160582,0.24139736652147167
257,0.0,0.3737166324435318,0.0,0.6262833675564682,0.0,0.0,0.0,0.0
258,0.17404253471312187,0.1517879155202965,0.2449487525592086,0.04239497640447842,0.12378426265692627,0.26304155814596836,0.0,0.0
259,0.8209959623149394,0.1790040376850606,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
261,0.0,0.15520723380738488,0.0,0.23120003082418747,0.08438182943182243,0.35862277508524537,0.0,0.17058813085135996
262,0.0,0.13584590440270425,0.5480555667040317,0.03794230846412527,0.16617513707015294,0.0,0.0,0.11198108335898593
263,0.0,0.3409799056228856,0.0,0.38094824620871837,0.278071848168396,0.0,0.0,0.0
264,0.0,0.08904467007600717,0.0,0.24870535140276726,0.07261664270904326,0.0,0.14922321084166038,0.44041012497052195
265,0.0,0.1426403820007225,0.23018685984243575,0.15936013373707092,0.2326487513915527,0.0,0.0,0.23516387302821817
266,0.5064935064935064,0.0,0.0,0.12337662337662339,0.0,0.0,0.3701298701298702,0.0
267,0.1979080242450926,0.04315043807311036,0.13926860965395407,0.04820836488021487,0.0,0.0,0.14462509464064463,0.42683946850698357
268,0.24634362195083676,0.053710986425346385,0.0,0.06000677970597307,0.08760348053331897,0.37231479226660563,0.18002033911791923,0.0
269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
