ID,бизнес,культура,медиа,наука_и_техника,общество_и_путешествия,политика,происшествия,силовые_структуры,спорт,экономика_и_финансы
127,0.011305460750853242,0.14462457337883958,0.042662116040955635,0.030290102389078498,0.3877986348122867,0.18792662116040956,0.002559726962457338,0.018558020477815698,0.055034129692832764,0.11924061433447099
128,0.006314312441534144,0.11552853133769879,0.0470065481758653,0.029466791393826006,0.39265668849391955,0.19457436856875585,0.0011693171188026192,0.017539756782039288,0.08068288119738073,0.11506080449017773
129,0.005898545025560362,0.11049941014549744,0.05583955957530476,0.0342115611482501,0.3885174990169092,0.20251671254423909,0.0023594180102241447,0.016122689736531654,0.09123082972866693,0.09280377506881636
130,0.002867383512544803,0.11469534050179211,0.056630824372759854,0.025806451612903226,0.3741935483870968,0.2086021505376344,0.01003584229390681,0.02078853046594982,0.0931899641577061,0.0931899641577061
131,0.0013054830287206266,0.1279373368146214,0.06135770234986945,0.02610966057441253,0.37989556135770236,0.21409921671018275,0.005221932114882507,0.028720626631853787,0.048302872062663184,0.10704960835509138
132,0.0036900369003690036,0.0996309963099631,0.042435424354243544,0.03505535055350553,0.3948339483394834,0.2140221402214022,0.012915129151291513,0.02029520295202952,0.05904059040590406,0.11808118081180811
133,0.004,0.139,0.038,0.034,0.349,0.198,0.01,0.027,0.059,0.142
134,0.001776988005330964,0.1212794313638383,0.043536206130608615,0.02087960906263883,0.406486006219458,0.19413593958240782,0.0026654820079964462,0.02221235006663705,0.05952909817858729,0.12749888938249668
135,0.0030219088390833542,0.12037270209015362,0.04356585243011836,0.03173004281037522,0.3827751196172249,0.1946612943842861,0.0015109544195416771,0.0221606648199446,0.07882145555275749,0.12138000503651473
136,0.004088307440719542,0.12319433088034887,0.03979285908967021,0.035977105478331974,0.41101117470700466,0.1847914963205233,0.0024529844644317253,0.022076860179885527,0.07904061052057781,0.0975742709185064
137,0.00510073960724305,0.12012241775057383,0.04692680438663606,0.03136954858454476,0.396327467482785,0.20428462127008415,0.0022953328232593728,0.02142310635042081,0.0709002805406784,0.10124968120377455
138,0.002320185614849188,0.1424013921113689,0.05626450116009281,0.027552204176334107,0.3616589327146172,0.20968677494199536,0.0026102088167053363,0.024361948955916472,0.08323665893271462,0.08990719257540604
139,0.0021413276231263384,0.11705924339757316,0.05032119914346895,0.028907922912205567,0.371163454675232,0.20092790863668808,0.0024982155603140615,0.02569593147751606,0.11313347608850821,0.0881513204853676
140,0.001569242840329541,0.10553158101216163,0.04746959591996862,0.025892506865437426,0.37583366025892506,0.22126324048646528,0.003530796390741467,0.02000784621420165,0.11808552373479796,0.08081600627697136
141,0.002672367717797969,0.09994655264564405,0.046499198289684664,0.024051309460181722,0.3714591127739177,0.2239444147514698,0.005344735435595938,0.017103153393907,0.1378941742383752,0.07108498129342597
142,0.0008403361344537816,0.11932773109243698,0.06218487394957983,0.0226890756302521,0.3697478991596639,0.21260504201680672,0.010084033613445379,0.02689075630252101,0.11260504201680673,0.06302521008403361
143,0.0,0.08310626702997276,0.04495912806539509,0.035422343324250684,0.3651226158038147,0.27520435967302453,0.008174386920980926,0.01907356948228883,0.09400544959128065,0.07493188010899182
144,0.0015748031496062992,0.08346456692913386,0.05354330708661417,0.028346456692913385,0.43622047244094486,0.2,0.006299212598425197,0.012598425196850394,0.06456692913385827,0.11338582677165354
145,0.005703422053231939,0.10931558935361217,0.04752851711026616,0.0408745247148289,0.4144486692015209,0.18250950570342206,0.0019011406844106464,0.021863117870722433,0.05418250950570342,0.12167300380228137
146,0.0028328611898017,0.09726156751652502,0.04343720491029273,0.02927289896128423,0.4192634560906516,0.1954674220963173,0.002360717658168083,0.018413597733711047,0.06704438149197356,0.12464589235127478
147,0.0031410622501427754,0.11507709880068533,0.04654483152484295,0.029697315819531698,0.3983438035408338,0.1881781838949172,0.003997715591090805,0.02227298686464877,0.0739577384351799,0.11878926327812679
148,0.0025048705816866127,0.12607848594489285,0.04620094628444197,0.03618146395769552,0.4032841636515447,0.16420818257723352,0.003896465349290287,0.020595602560534373,0.08293904814917896,0.11411077094350125
149,0.0025076623014767345,0.11089439955419336,0.04458066313736417,0.03622178879910839,0.4151574254667038,0.18751741432153804,0.0027862914460852605,0.021733073279465033,0.07578712733351908,0.10281415436054611
150,0.0012919896640826874,0.10755813953488372,0.058462532299741604,0.023578811369509043,0.38113695090439276,0.2063953488372093,0.002583979328165375,0.029392764857881136,0.08753229974160207,0.1020671834625323
151,0.0014492753623188406,0.10579710144927536,0.06159420289855073,0.02318840579710145,0.3934782608695652,0.20507246376811594,0.002173913043478261,0.02427536231884058,0.09094202898550724,0.09202898550724638
152,0.0008646779074794639,0.09684392563769996,0.06571552096843926,0.023346303501945526,0.383916990920882,0.1893644617380026,0.0034587116299178555,0.02464332036316472,0.12019022913964549,0.09165585819282317
153,0.002034587995930824,0.08290946083418108,0.07171922685656154,0.018819938962360123,0.3748728382502543,0.1866734486266531,0.004069175991861648,0.0254323499491353,0.1536113936927772,0.07985757884028484
154,0.0026402640264026403,0.09306930693069307,0.0594059405940594,0.0231023102310231,0.3716171617161716,0.1867986798679868,0.007920792079207921,0.02706270627062706,0.12475247524752475,0.10363036303630363
155,0.011603375527426161,0.08438818565400844,0.043248945147679324,0.027426160337552744,0.3860759493670886,0.22679324894514769,0.004219409282700422,0.017932489451476793,0.05907172995780591,0.13924050632911392
156,0.006519967400162999,0.08883455582722087,0.04645476772616137,0.032599837000814993,0.43357783211083945,0.19070904645476772,0.0024449877750611247,0.022004889975550123,0.059494702526487364,0.11735941320293398
157,0.009032743695897629,0.10350018818216034,0.03312006021829131,0.030109145652992095,0.41889348889725253,0.1840421528039142,0.0026345502446368085,0.024087316522393678,0.05344373353406097,0.14113662024840046
158,0.007293007293007293,0.09673959673959674,0.04483054483054483,0.03324753324753325,0.4084084084084084,0.1668811668811669,0.002145002145002145,0.01909051909051909,0.054268554268554266,0.1670956670956671
159,0.0090595340811044,0.0992234685073339,0.034296807592752374,0.037748058671268334,0.4040120793787748,0.1635030198446937,0.0006471095772217428,0.023080241587575497,0.05996548748921484,0.1684641932700604
160,0.012296051075904469,0.12650744856940174,0.04303617876566564,0.032868290375975405,0.38756207141168125,0.15559233861432964,0.0004729250413809411,0.019862851737999527,0.05438637975880823,0.16741546464885315
161,0.010843634786380394,0.12708739969637822,0.03274777705486879,0.03643461288223813,0.4092387768379961,0.14682281500759053,0.00021687269572760788,0.01734981565820863,0.05877250054218174,0.16048579483842984
162,0.010124446319341911,0.11537650284750053,0.04619278633199747,0.023412782113478168,0.4161569289179498,0.16515503058426492,0.0008437038599451593,0.02193630035857414,0.052731491246572455,0.14807002742037545
163,0.006975269499048827,0.12766856901289367,0.03508771929824561,0.027478334390192347,0.404142887338829,0.1627562883111393,0.0004227436060029592,0.025153244557176074,0.05939547664341577,0.15091946734305645
164,0.0062269372693726935,0.11023985239852399,0.03874538745387454,0.03620848708487085,0.4183579335793358,0.16397601476014761,0.00023062730627306272,0.02606088560885609,0.07149446494464945,0.12845940959409594
165,0.0014503263234227702,0.09970993473531545,0.0438723712835388,0.0340826686004351,0.4031907179115301,0.17693981145757795,0.0010877447425670776,0.024655547498187092,0.0826686004350979,0.13234227701232779
166,0.0012048192771084338,0.09578313253012048,0.06927710843373494,0.028313253012048192,0.3602409638554217,0.20421686746987952,0.0024096385542168677,0.02650602409638554,0.06807228915662651,0.14397590361445783
167,0.0026064291920069507,0.07558644656820157,0.051259774109470024,0.03388357949609035,0.3961772371850565,0.22762814943527368,0.0,0.03301476976542137,0.05473501303214596,0.12510860121633363
168,0.0074794315632011965,0.08451757666417352,0.05385190725504862,0.033657442034405384,0.4195961106955871,0.1682872101720269,0.0014958863126402393,0.02468212415856395,0.04338070306656694,0.1630516080777861
169,0.013167259786476869,0.08790035587188612,0.03701067615658363,0.03345195729537367,0.42633451957295376,0.15871886120996442,0.0007117437722419929,0.02704626334519573,0.038434163701067614,0.17722419928825622
170,0.009012875536480686,0.09399141630901288,0.0407725321888412,0.03733905579399142,0.38583690987124464,0.17081545064377682,0.0006437768240343348,0.022532188841201718,0.03969957081545064,0.19935622317596566
171,0.011094516748453168,0.10475784083635588,0.037123959889054835,0.033283550245359506,0.40004267121826326,0.1657776829528483,0.0008534243652656284,0.024749306592703222,0.04608491572434393,0.17623213142735225
172,0.01090305759658687,0.11637828869400332,0.03176108082484001,0.03484237971083195,0.4109978667930789,0.1566721972031287,0.00023702299123014932,0.026072529035316427,0.05356719601801375,0.1585683811329699
173,0.0069899519440803845,0.12931411096548712,0.033202271734381825,0.03713411970292704,0.40956749672346004,0.15683704674530363,0.00021843599825251202,0.023591087811271297,0.04019222367846221,0.16295325469637395
174,0.007380851961197807,0.11978068325601013,0.03289751159848165,0.0322648671446647,0.4124841838886546,0.17671868409953606,0.00021088148460565162,0.01982285955293125,0.04301982285955293,0.15541965415436523
